,url,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2088,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS,0,0.916,0.727,1.0,-6.556,1.0,0.0861,0.00214,0.000145,0.118,0.201,94.997,219707.0,4.0
2089,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,0,0.647,0.667,5.0,-5.563,1.0,0.304,0.231,0.0,0.133,0.704,172.08,193839.0,4.0
2090,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,0,0.497,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187.0,4.0
2091,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,0,0.486,0.713,2.0,-3.949,0.0,0.0524,0.0853,0.0,0.0839,0.297,121.028,226720.0,4.0
2092,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,0,0.365,0.413,0.0,-7.369,0.0,0.0507,0.103,3.13e-05,0.103,0.125,84.746,258188.0,3.0
2093,https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,0,0.81,0.625,11.0,-3.593,0.0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,137448.0,4.0
2094,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,0,0.521,0.125,9.0,-17.832,1.0,0.239,0.751,0.00207,0.265,0.0528,111.554,243725.0,4.0
2095,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,0,0.931,0.387,1.0,-9.127,1.0,0.412,0.088,0.0,0.136,0.376,125.978,179405.0,4.0
2096,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,0,0.817,0.781,7.0,-4.178,0.0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707.0,4.0
2097,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,0,0.548,0.839,6.0,-2.371,1.0,0.0644,0.135,0.0,0.102,0.314,98.932,218296.0,4.0
2098,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,0,0.29,0.259,8.0,-13.967,1.0,0.0306,0.9,0.0,0.308,0.606,97.173,142560.0,3.0
2099,https://open.spotify.com/track/4QeBlVCl2KzUEcQZiuskRd,0,0.896,0.513,8.0,-6.542,1.0,0.199,0.112,0.0,0.104,0.296,133.973,244093.0,4.0
2100,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb,0,0.544,0.379,7.0,-9.113,0.0,0.0412,0.863,0.0,0.083,0.322,199.756,191813.0,3.0
2101,https://open.spotify.com/track/4QglwXpVgc088RhQOp42vx,0,0.48,0.384,10.0,-12.705,1.0,0.0304,0.181,0.105,0.124,0.194,152.184,345133.0,4.0
2102,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,0,0.811,0.512,2.0,-6.381,1.0,0.17,0.218,0.0262,0.0768,0.346,92.046,161188.0,4.0
2103,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,0,0.792,0.895,1.0,-3.112,0.0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526.0,4.0
2104,https://open.spotify.com/track/4Qxn47gWPSucovKrMyRf1z,0,0.64,0.519,1.0,-6.757,0.0,0.188,0.25,0.0,0.0883,0.252,103.359,143493.0,4.0
2105,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560.0,4.0
2106,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez,0,0.839,0.506,5.0,-6.714,0.0,0.133,0.00207,0.0,0.13,0.44,154.12,149610.0,4.0
2107,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,0,0.806,0.786,10.0,-3.831,0.0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120.0,4.0
2108,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN,0,0.511,0.852,2.0,-3.895,1.0,0.468,0.118,0.0,0.0901,0.316,163.863,195920.0,4.0
2109,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT,0,0.585,0.597,0.0,-7.499,1.0,0.037,0.339,0.0404,0.195,0.227,100.051,324674.0,4.0
2110,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,0,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,298899.0,3.0
2111,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6,0,0.469,0.489,0.0,-6.071,1.0,0.0314,0.841,0.0,0.103,0.201,74.013,123387.0,4.0
2112,https://open.spotify.com/track/4S2WtfT03YDIlXEwSX4Tjd,0,0.499,0.3,10.0,-8.631,1.0,0.0433,0.616,1.69e-06,0.128,0.212,126.724,226731.0,3.0
2113,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,0,0.655,0.441,9.0,-5.245,0.0,0.0629,0.474,0.0,0.099,0.273,139.957,225857.0,4.0
2114,https://open.spotify.com/track/4S4QJfBGGrC8jRIjJHf1Ka,0,0.829,0.617,1.0,-8.497,1.0,0.14,0.227,0.00306,0.0618,0.81,125.605,98544.0,4.0
2115,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,0,0.901,0.522,2.0,-8.304,1.0,0.33,0.0114,0.0,0.259,0.329,104.053,127947.0,4.0
2116,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7,0,0.714,0.582,5.0,-7.272,0.0,0.0808,0.0129,0.0,0.0774,0.338,92.819,198822.0,4.0
2117,https://open.spotify.com/track/4SEkHCtmPxemqBZMHnXtZa,0,0.838,0.775,2.0,-5.441,1.0,0.231,0.00424,0.000399,0.144,0.503,160.083,169810.0,4.0
2118,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo,0,0.454,0.583,2.0,-6.596,1.0,0.133,0.321,1.06e-05,0.332,0.216,89.134,178550.0,4.0
2119,https://open.spotify.com/track/4SPBwOTXgku4QvmRtMEGfW,0,0.644,0.883,1.0,-6.985,1.0,0.473,0.0119,0.0,0.377,0.522,164.158,97317.0,4.0
2120,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,0,0.737,0.461,6.0,-6.887,1.0,0.293,0.447,0.0,0.268,0.481,75.005,182000.0,4.0
2121,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,0,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0,4.0
2122,https://open.spotify.com/track/4STCTQ1h0VuWfvDyhGOxkv,0,0.71,0.291,5.0,-14.132,0.0,0.0338,0.35,0.0,0.128,0.856,101.517,155560.0,4.0
2123,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb,0,0.607,0.609,0.0,-5.978,0.0,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610.0,4.0
2124,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,0,0.614,0.839,0.0,-4.143,1.0,0.0702,0.0291,0.0,0.112,0.657,182.123,193040.0,4.0
2125,https://open.spotify.com/track/4Sn5B44sLfQ364FUL98jvN,0,0.704,0.677,5.0,-7.601,0.0,0.0449,0.0529,0.000114,0.169,0.0775,119.928,291200.0,4.0
2126,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc,0,0.575,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,160240.0,4.0
2127,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J,0,0.442,0.585,0.0,-10.332,0.0,0.0964,0.0984,0.391,0.14,0.116,97.565,229413.0,4.0
2128,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,0,0.662,0.6,0.0,-6.402,1.0,0.0703,0.173,0.000137,0.109,0.331,134.979,222947.0,4.0
2129,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,0,0.469,0.68,11.0,-4.921,0.0,0.117,0.137,0.0,0.11,0.374,147.734,208733.0,4.0
2130,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,0,0.614,0.684,0.0,-5.79,1.0,0.157,0.247,0.0,0.0976,0.258,156.85,245700.0,4.0
2131,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,0,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382.0,4.0
2132,https://open.spotify.com/track/4TwVtW8hS5LyLoDtJGpUOg,0,0.554,0.589,3.0,-8.163,0.0,0.231,0.613,0.000257,0.0982,0.414,74.982,207308.0,4.0
2133,https://open.spotify.com/track/4U9arGcc4ATa7shChhLQP0,0,0.494,0.778,8.0,-7.041,1.0,0.0359,0.000115,0.0,0.0904,0.406,139.963,188228.0,4.0
2134,https://open.spotify.com/track/4UG2Fm0E98LhE2dlNxiAXx,0,0.424,0.438,11.0,-5.53,1.0,0.0553,0.617,0.0,0.0837,0.325,128.983,120308.0,5.0
2135,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,0,0.699,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.137,0.271,119.705,160184.0,4.0
2136,https://open.spotify.com/track/4UgoXTsKI19EdofRMiqhp0,0,0.571,0.886,7.0,-3.377,1.0,0.463,0.0804,0.0,0.122,0.656,88.808,370133.0,4.0
2137,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,0,0.766,0.881,9.0,-5.158,0.0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,174893.0,5.0
2138,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,0,0.74,0.303,3.0,-8.612,1.0,0.117,0.835,0.0,0.0782,0.819,91.958,213933.0,4.0
2139,https://open.spotify.com/track/4VCbgIdr8ptegWeJpqLVHH,0,0.73,0.576,2.0,-5.442,1.0,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0,4.0
2140,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,0,0.638,0.717,2.0,-4.722,1.0,0.0337,0.346,0.0,0.105,0.249,100.027,180000.0,4.0
2141,https://open.spotify.com/track/4VW44pawoOHPUjlN7DX5vk,0,0.752,0.563,3.0,-8.066,0.0,0.209,0.146,0.0,0.103,0.551,145.05,178776.0,4.0
2142,https://open.spotify.com/track/4VYEnxm7lmtG5sEEbcmORB,0,0.738,0.471,11.0,-9.208,0.0,0.402,0.319,1.28e-06,0.13,0.283,107.98,204630.0,5.0
2143,https://open.spotify.com/track/4VaICpePVA67Wqvv8SryFr,0,0.641,0.314,2.0,-11.56,1.0,0.0375,0.425,0.41,0.116,0.123,95.969,218467.0,4.0
2144,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG,0,0.704,0.758,0.0,-3.537,1.0,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907.0,4.0
2145,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy,0,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,4.0
2146,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,0,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,221107.0,4.0
2147,https://open.spotify.com/track/4W32h2bSybAaTs8YQafHBY,0,0.417,0.729,6.0,-3.445,0.0,0.14,0.0146,0.0,0.122,0.407,110.499,175386.0,5.0
2148,https://open.spotify.com/track/4WFeJTXNHIS2wURtwlAkhu,0,0.387,0.665,1.0,-11.323,0.0,0.225,0.145,0.00167,0.092,0.541,174.896,199367.0,4.0
2149,https://open.spotify.com/track/4WaaWczlVb1UJ24LILsR4C,0,0.431,0.727,2.0,-5.996,1.0,0.138,0.389,0.0,0.393,0.482,140.01,154749.0,4.0
2150,https://open.spotify.com/track/4WochDEizmmPZk0aQXfKHo,0,0.788,0.674,1.0,-8.652,1.0,0.109,0.175,3.62e-06,0.201,0.969,112.512,189600.0,4.0
2151,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,0,0.654,0.707,6.0,-5.661,1.0,0.0664,0.00559,0.0,0.0873,0.448,127.97,194765.0,4.0
2152,https://open.spotify.com/track/4XLYrsusXIYd1XLSbz24vy,0,0.906,0.332,1.0,-7.393,1.0,0.274,0.607,0.0,0.156,0.57,99.996,132818.0,4.0
2153,https://open.spotify.com/track/4XLu3tTSZiPFVC9mmuR6Zp,0,0.732,0.436,1.0,-7.409,0.0,0.117,0.609,0.0,0.108,0.475,94.852,164373.0,4.0
2154,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV,0,0.402,0.754,8.0,-4.837,1.0,0.0432,0.143,0.0,0.358,0.621,108.17,191248.0,4.0
2155,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,0,0.764,0.528,5.0,-4.082,0.0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253.0,5.0
2156,https://open.spotify.com/track/4XkrlDVc8UQUvsyRsxvU0M,0,0.74,0.576,6.0,-6.744,0.0,0.146,0.0249,0.0,0.104,0.315,110.095,209476.0,4.0
2157,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo,0,0.829,0.512,6.0,-5.865,0.0,0.187,0.492,0.0,0.12,0.638,80.511,123987.0,4.0
2158,https://open.spotify.com/track/4YAgH8s0JFfwikTNwe0aIk,0,0.748,0.961,8.0,-6.518,0.0,0.0875,0.00512,0.0,0.175,0.856,116.037,228759.0,4.0
2159,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn,0,0.786,0.683,7.0,-5.397,1.0,0.205,0.173,0.0,0.706,0.57,126.002,233333.0,4.0
2160,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn,0,0.476,0.701,0.0,-4.234,1.0,0.0349,0.102,0.0,0.242,0.405,163.882,158120.0,4.0
2161,https://open.spotify.com/track/4YiY551vHi6glMtgVxuqAy,0,0.582,0.912,9.0,-5.637,1.0,0.432,0.32,0.0,0.0931,0.515,87.931,168763.0,4.0
2162,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,0,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573.0,4.0
2163,https://open.spotify.com/track/4Ys8jQvZOISzmp34BsImRf,0,0.617,0.821,9.0,-4.085,1.0,0.026,0.00999,0.494,0.426,0.581,106.0,128199.0,4.0
2164,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,0,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323.0,3.0
2165,https://open.spotify.com/track/4ZB2yAZyPHI6SHdFPPT9sa,0,0.692,0.642,6.0,-6.68,1.0,0.0702,0.337,0.0,0.107,0.702,98.096,161164.0,4.0
2166,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8,0,0.656,0.615,5.0,-6.252,1.0,0.0539,0.0283,0.0,0.234,0.366,139.91,197253.0,4.0
2167,https://open.spotify.com/track/4ZJwt3yb5gVCufioOQHBKS,0,0.641,0.677,3.0,-4.944,1.0,0.0355,0.219,0.591,0.279,0.492,100.043,157800.0,4.0
2168,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,0,0.498,0.235,1.0,-16.541,0.0,0.188,0.72,0.0,0.144,0.0895,118.917,179080.0,4.0
2169,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,0,0.649,0.453,6.0,-7.28,1.0,0.085,0.627,0.0,0.116,0.431,99.183,181891.0,4.0
2170,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,0,0.543,0.682,3.0,-5.81,1.0,0.112,0.219,1.53e-06,0.085,0.424,179.972,195502.0,4.0
2171,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,0,0.927,0.563,7.0,-5.827,1.0,0.175,0.0306,0.0,0.0736,0.842,103.312,109302.0,4.0
2172,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,0,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0
2173,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,0,0.812,0.519,2.0,-4.823,1.0,0.0385,0.379,0.0,0.13,0.554,104.954,165714.0,4.0
2174,https://open.spotify.com/track/4a9RlnJ0v1T7HgLtps1HvI,0,0.567,0.508,7.0,-12.823,1.0,0.0502,0.767,0.0,0.145,0.647,167.63,196560.0,4.0
2175,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy,0,0.581,0.642,1.0,-5.318,1.0,0.407,0.0519,0.0,0.183,0.536,80.142,345160.0,4.0
2176,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,0,0.66,0.786,2.0,-4.757,1.0,0.17,0.209,0.0,0.112,0.846,177.833,228200.0,4.0
2177,https://open.spotify.com/track/4aXYjdLxgXUgFgQk23t8Tv,0,0.664,0.535,1.0,-10.369,1.0,0.54,0.659,0.0,0.118,0.727,121.65,265373.0,3.0
2178,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,0,0.706,0.679,9.0,-5.614,1.0,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707.0,4.0
2179,https://open.spotify.com/track/4ak9GGe6afmi2HbxEjvhIC,0,0.687,0.288,2.0,-10.415,1.0,0.045,0.863,0.0,0.0986,0.308,110.927,194887.0,4.0
2180,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,0,0.815,0.884,1.0,-4.146,1.0,0.213,0.00555,0.498,0.0983,0.638,145.031,140488.0,4.0
2181,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa,0,0.839,0.617,7.0,-4.692,1.0,0.331,0.241,0.0,0.3,0.821,143.894,194426.0,4.0
2182,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,0,0.61,0.458,9.0,-11.336,1.0,0.36,0.696,0.000103,0.0852,0.246,192.099,240342.0,4.0
2183,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT,0,0.797,0.293,5.0,-7.479,1.0,0.08,0.591,0.0724,0.148,0.478,80.035,121630.0,4.0
2184,https://open.spotify.com/track/4b7mLZQWsy0rLnrMtPA9fQ,0,0.761,0.818,6.0,-5.238,0.0,0.0978,0.058,0.0,0.11,0.348,110.99,177533.0,4.0
2185,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ,0,0.48,0.61,0.0,-7.042,1.0,0.305,0.0456,0.0,0.313,0.297,90.034,255653.0,4.0
2186,https://open.spotify.com/track/4bF2y8rR7GUjrd5LNEvej3,0,0.57,0.455,1.0,-5.748,0.0,0.0996,0.441,0.000746,0.0654,0.399,167.933,151429.0,4.0
2187,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,0,0.5,0.748,4.0,-9.072,1.0,0.0363,0.127,0.0,0.447,0.514,118.852,250987.0,4.0
2188,https://open.spotify.com/track/4bUiJYY4V8M0Amu0ihHTX8,0,0.64,0.888,10.0,-4.626,1.0,0.0451,0.00526,0.0,0.243,0.679,100.024,220160.0,4.0
2189,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3,0,0.52,0.849,9.0,-3.794,0.0,0.186,0.00253,0.0,0.119,0.774,175.908,236907.0,4.0
2190,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I,0,0.735,0.74,0.0,-3.837,0.0,0.0519,0.0967,0.0,0.101,0.541,141.948,187458.0,4.0
2191,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,0,0.855,0.624,1.0,-4.093,1.0,0.0488,0.158,0.0,0.0513,0.962,117.959,180757.0,4.0
2192,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,0,0.824,0.862,2.0,-3.424,1.0,0.126,0.0076,0.000132,0.303,0.801,122.98,169153.0,4.0
2193,https://open.spotify.com/track/4cGqn0E8JCSY9gQllQj4Mf,0,0.592,0.342,0.0,-8.93,1.0,0.0339,0.193,0.00245,0.11,0.155,130.953,241595.0,4.0
2194,https://open.spotify.com/track/4cHKd6qPMR1TMx55KHlida,0,0.307,0.884,9.0,-3.825,1.0,0.0813,0.0678,0.00103,0.0849,0.314,159.579,195121.0,4.0
2195,https://open.spotify.com/track/4cQrSREMqBSvJ8ZzBZjVb8,0,0.754,0.37,6.0,-9.854,0.0,0.12,0.403,6.22e-05,0.107,0.228,114.941,193600.0,4.0
2196,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,0,0.867,0.744,2.0,-5.171,1.0,0.227,0.268,0.0,0.0713,0.645,84.005,173288.0,4.0
2197,https://open.spotify.com/track/4cTm3Ev9bUvy4ChJjB1nhl,0,0.77,0.697,0.0,-2.644,1.0,0.0607,0.0817,0.0,0.0663,0.428,170.084,199587.0,4.0
2198,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl,0,0.507,0.644,4.0,-7.485,1.0,0.0641,0.00413,0.0,0.217,0.172,179.913,211267.0,4.0
2199,https://open.spotify.com/track/4ccocJuCXjkpckAL1ZzCTA,0,0.712,0.66,1.0,-8.797,1.0,0.051,0.0457,0.000293,0.084,0.399,136.592,242854.0,3.0
2200,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,0,0.806,0.558,8.0,-6.538,1.0,0.172,0.00496,1.45e-06,0.16,0.26,85.011,251333.0,4.0
2201,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,0,0.888,0.43,9.0,-6.728,1.0,0.588,0.0786,1.58e-06,0.132,0.45,120.088,160013.0,4.0
2202,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,0,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,243491.0,4.0
2203,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,0,0.797,0.844,11.0,-5.482,1.0,0.275,0.0651,0.0,0.087,0.52,170.142,173600.0,4.0
2204,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda,0,0.915,0.556,1.0,-8.601,1.0,0.216,0.0145,0.000179,0.0733,0.67,148.964,170947.0,4.0
2205,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI,0,0.719,0.538,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.803,204.132,117013.0,4.0
2206,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,0,0.642,0.772,10.0,-6.61,1.0,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205.0,4.0
2207,https://open.spotify.com/track/4e5ayHsOLJNLTGfjau2mEw,0,0.686,0.571,4.0,-7.138,1.0,0.05,0.066,0.0,0.0608,0.538,117.889,240467.0,4.0
2208,https://open.spotify.com/track/4eIT2gZ0WZyJpgfmoD6saJ,0,0.938,0.638,8.0,-4.696,1.0,0.188,0.0171,0.0,0.111,0.313,97.07,158332.0,4.0
2209,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv,0,0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0,144349.0,4.0
2210,https://open.spotify.com/track/4eOymg22XI5PrPr7BkPQiW,0,0.703,0.0828,7.0,-14.178,1.0,0.139,0.825,1.24e-05,0.13,0.57,125.879,158853.0,4.0
2211,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,0,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,226973.0,4.0
2212,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0,0,0.539,0.651,1.0,-5.304,1.0,0.0432,0.0651,0.0,0.0662,0.474,105.159,199227.0,4.0
2213,https://open.spotify.com/track/4ej94zqr9xYLbWphCH3TcD,0,0.552,0.741,11.0,-5.419,0.0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046.0,4.0
2214,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,0,0.663,0.567,5.0,-5.941,0.0,0.0309,0.0938,0.00978,0.124,0.139,108.959,361947.0,4.0
2215,https://open.spotify.com/track/4esIFtCJ2RUFbJpDGluVG4,0,0.556,0.649,6.0,-5.807,0.0,0.0781,0.163,0.214,0.109,0.119,121.999,209600.0,4.0
2216,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,0,0.591,0.8,1.0,-4.956,1.0,0.286,0.353,0.0,0.247,0.592,139.472,175462.0,4.0
2217,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97,0,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548,92.977,197867.0,4.0
2218,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw,0,0.684,0.864,9.0,-4.819,1.0,0.0312,0.131,0.00526,0.344,0.978,125.395,221520.0,4.0
2219,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,0,0.826,0.579,8.0,-8.241,0.0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013.0,4.0
2220,https://open.spotify.com/track/4fNbS43X6yt4iWxLgRqwKa,0,0.956,0.854,9.0,-5.964,0.0,0.224,0.364,0.0,0.0251,0.968,120.771,249036.0,4.0
2221,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF,0,0.78,0.718,3.0,-3.605,0.0,0.0506,0.31,0.000163,0.0932,0.342,127.949,199604.0,4.0
2222,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,0,0.813,0.808,2.0,-5.541,1.0,0.286,0.00693,0.0,0.133,0.547,181.993,192132.0,4.0
2223,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,168602.0,4.0
2224,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya,0,0.738,0.717,1.0,-5.121,1.0,0.0573,0.062,0.0,0.205,0.5,98.047,139813.0,4.0
2225,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,0,0.315,0.418,7.0,-9.146,1.0,0.0299,0.131,0.000679,0.0836,0.237,129.116,242496.0,4.0
2226,https://open.spotify.com/track/4g2j0YZdGB8x5vQjXmJsKN,0,0.546,0.89,7.0,-3.38,1.0,0.513,0.0781,0.0,0.146,0.636,177.612,370133.0,4.0
2227,https://open.spotify.com/track/4g32MdRoqwGKQd3NXIRhpU,0,0.696,0.634,9.0,-6.918,0.0,0.281,0.244,0.0,0.437,0.728,89.973,142192.0,4.0
2228,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi,0,0.711,0.517,11.0,-7.695,1.0,0.0391,0.154,0.0,0.149,0.294,119.945,204516.0,4.0
2229,https://open.spotify.com/track/4gDyoe1FImDlXVt58ssnMf,0,0.348,0.712,5.0,-6.412,1.0,0.0335,0.155,0.702,0.0683,0.424,73.102,274587.0,4.0
2230,https://open.spotify.com/track/4gLMgxa0xd3jPT64lcmpPR,0,0.423,0.631,1.0,-7.64,1.0,0.0933,0.0951,1.09e-06,0.0962,0.246,78.706,224613.0,5.0
2231,https://open.spotify.com/track/4gOgQTv9RYYFZ1uQNnlk3q,0,0.754,0.568,10.0,-8.719,1.0,0.344,0.0635,0.00932,0.118,0.175,159.947,83940.0,4.0
2232,https://open.spotify.com/track/4gRAniZdYF2zVrDUsNC9tU,0,0.929,0.572,6.0,-6.928,0.0,0.0506,0.017,0.00353,0.122,0.288,128.014,237231.0,4.0
2233,https://open.spotify.com/track/4gavOCQdZ2g86gkvi17FM7,0,0.774,0.511,11.0,-8.914,1.0,0.0319,0.322,0.0,0.0672,0.771,94.736,227653.0,4.0
2234,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj,0,0.686,0.561,10.0,-9.929,0.0,0.191,0.185,0.0,0.114,0.186,148.775,116240.0,4.0
